"timestamp","wait_time","acayear"
"2013-03-08 00:38:08",35,"2012-2013"
"2013-03-07 23:59:29",40,"2012-2013"
"2013-03-07 23:35:01",35,"2012-2013"
"2013-03-07 22:32:52",45,"2012-2013"
"2013-03-07 21:58:11",35,"2012-2013"
"2013-03-07 21:21:17",25,"2012-2013"
"2013-03-07 20:53:24",25,"2012-2013"
"2013-03-07 20:21:25",27.5,"2012-2013"
"2013-03-07 19:54:46",22.5,"2012-2013"
"2013-03-07 19:37:18",17.5,"2012-2013"
"2013-03-07 19:08:16",20,"2012-2013"
"2013-03-07 01:20:00",45,"2012-2013"
"2013-03-06 22:40:59",52.5,"2012-2013"
"2013-03-06 22:10:10",50,"2012-2013"
"2013-03-06 20:42:57",60,"2012-2013"
"2013-03-06 20:06:23",60,"2012-2013"
"2013-03-06 19:38:38",47.5,"2012-2013"
"2013-03-06 19:09:13",25,"2012-2013"
"2013-03-05 01:59:46",10,"2012-2013"
"2013-03-05 01:52:14",25,"2012-2013"
"2013-03-05 01:06:08",45,"2012-2013"
"2013-03-05 00:42:00",52.5,"2012-2013"
"2013-03-04 21:47:06",35,"2012-2013"
"2013-03-04 20:57:39",32.5,"2012-2013"
"2013-03-04 20:26:42",42.5,"2012-2013"
"2013-03-04 19:55:51",40,"2012-2013"
"2013-03-04 19:42:30",45,"2012-2013"
"2013-03-04 19:07:38",27.5,"2012-2013"
"2013-03-04 02:01:17",10,"2012-2013"
"2013-03-04 01:38:45",20,"2012-2013"
"2013-03-04 01:11:56",30,"2012-2013"
"2013-03-04 00:17:05",30,"2012-2013"
"2013-03-03 23:59:07",40,"2012-2013"
"2013-03-03 23:20:56",50,"2012-2013"
"2013-03-03 22:51:17",60,"2012-2013"
"2013-03-03 22:25:04",50,"2012-2013"
"2013-03-03 21:44:23",45,"2012-2013"
"2013-03-03 20:48:21",50,"2012-2013"
"2013-03-03 20:10:08",50,"2012-2013"
"2013-03-03 19:34:23",40,"2012-2013"
"2013-03-03 19:10:44",0,"2012-2013"
"2013-03-03 01:45:04",40,"2012-2013"
"2013-03-03 01:20:25",25,"2012-2013"
"2013-03-03 00:53:04",30,"2012-2013"
"2013-03-03 00:24:52",45,"2012-2013"
"2013-03-02 23:43:10",40,"2012-2013"
"2013-03-02 23:09:24",45,"2012-2013"
"2013-03-02 23:01:27",47.5,"2012-2013"
"2013-03-02 22:39:00",40,"2012-2013"
"2013-03-02 22:26:12",40,"2012-2013"
"2013-03-02 22:03:34",17.5,"2012-2013"
"2013-03-02 21:34:27",15,"2012-2013"
"2013-03-02 20:44:48",10,"2012-2013"
"2013-03-02 20:19:00",30,"2012-2013"
"2013-03-02 19:49:53",25,"2012-2013"
"2013-03-02 19:41:54",25,"2012-2013"
"2013-03-02 19:15:56",0,"2012-2013"
"2013-03-02 01:20:21",30,"2012-2013"
"2013-03-02 00:31:23",40,"2012-2013"
"2013-03-01 23:11:36",45,"2012-2013"
"2013-03-01 22:04:49",35,"2012-2013"
"2013-03-01 21:23:07",30,"2012-2013"
"2013-03-01 21:01:12",35,"2012-2013"
"2013-03-01 20:03:33",42.5,"2012-2013"
"2013-03-01 19:19:40",25,"2012-2013"
"2013-03-01 01:54:24",15,"2012-2013"
"2013-03-01 01:23:43",32.5,"2012-2013"
"2013-03-01 00:41:12",40,"2012-2013"
"2013-03-01 00:09:37",35,"2012-2013"
"2013-02-28 23:35:05",40,"2012-2013"
"2013-02-28 22:45:36",50,"2012-2013"
"2013-02-28 22:11:58",50,"2012-2013"
"2013-02-28 21:42:38",50,"2012-2013"
"2013-02-28 21:09:14",42.5,"2012-2013"
"2013-02-28 19:49:13",47.5,"2012-2013"
"2013-02-28 19:17:23",35,"2012-2013"
"2013-02-28 19:01:08",0,"2012-2013"
"2013-02-28 01:48:12",35,"2012-2013"
"2013-02-28 01:02:49",40,"2012-2013"
"2013-02-27 22:20:26",1,"2012-2013"
"2013-02-27 21:19:32",10,"2012-2013"
"2013-02-27 20:33:43",60,"2012-2013"
"2013-02-27 19:11:27",40,"2012-2013"
"2013-02-27 19:02:56",15,"2012-2013"
"2013-02-27 01:33:43",35,"2012-2013"
"2013-02-26 22:06:02",10,"2012-2013"
"2013-02-26 20:52:28",10,"2012-2013"
"2013-02-26 20:12:19",10,"2012-2013"
"2013-02-26 19:25:28",50,"2012-2013"
"2013-02-26 01:38:28",20,"2012-2013"
"2013-02-26 01:13:07",10,"2012-2013"
"2013-02-26 00:47:51",30,"2012-2013"
"2013-02-25 23:50:35",50,"2012-2013"
"2013-02-25 23:05:58",40,"2012-2013"
"2013-02-25 22:38:23",60,"2012-2013"
"2013-02-25 22:04:36",50,"2012-2013"
"2013-02-25 21:30:23",50,"2012-2013"
"2013-02-25 20:51:39",40,"2012-2013"
"2013-02-25 19:44:20",40,"2012-2013"
"2013-02-25 19:08:19",0,"2012-2013"
"2013-02-24 23:53:16",35,"2012-2013"
"2013-02-24 23:20:38",50,"2012-2013"
"2013-02-24 22:57:46",45,"2012-2013"
"2013-02-24 22:57:41",50,"2012-2013"
"2013-02-24 22:45:38",30,"2012-2013"
"2013-02-24 21:59:58",10,"2012-2013"
"2013-02-24 21:23:21",20,"2012-2013"
"2013-02-24 21:07:27",25,"2012-2013"
"2013-02-24 20:35:30",30,"2012-2013"
"2013-02-24 19:27:36",40,"2012-2013"
"2013-02-24 19:12:14",0,"2012-2013"
"2013-02-24 01:18:45",60,"2012-2013"
"2013-02-23 23:21:49",60,"2012-2013"
"2013-02-23 22:14:58",50,"2012-2013"
"2013-02-23 22:04:09",50,"2012-2013"
"2013-02-23 21:49:47",35,"2012-2013"
"2013-02-23 20:46:29",20,"2012-2013"
"2013-02-23 20:04:32",25,"2012-2013"
"2013-02-23 19:37:49",40,"2012-2013"
"2013-02-23 19:06:25",0,"2012-2013"
"2013-02-23 00:50:41",60,"2012-2013"
"2013-02-23 00:10:22",65,"2012-2013"
"2013-02-22 22:36:46",55,"2012-2013"
"2013-02-22 22:13:07",50,"2012-2013"
"2013-02-22 21:20:54",35,"2012-2013"
"2013-02-22 20:50:39",40,"2012-2013"
"2013-02-22 20:25:30",45,"2012-2013"
"2013-02-22 19:57:58",35,"2012-2013"
"2013-02-22 19:28:02",35,"2012-2013"
"2013-02-22 19:09:20",25,"2012-2013"
"2013-02-22 01:47:56",35,"2012-2013"
"2013-02-22 01:12:45",50,"2012-2013"
"2013-02-22 00:37:55",50,"2012-2013"
"2013-02-21 23:58:06",60,"2012-2013"
"2013-02-21 23:18:07",55,"2012-2013"
"2013-02-21 22:12:38",55,"2012-2013"
"2013-02-21 21:51:03",40,"2012-2013"
"2013-02-21 21:22:43",45,"2012-2013"
"2013-02-21 20:54:03",40,"2012-2013"
"2013-02-21 20:22:46",40,"2012-2013"
"2013-02-21 19:56:16",35,"2012-2013"
"2013-02-21 19:13:01",0,"2012-2013"
"2013-02-21 01:09:37",40,"2012-2013"
"2013-02-20 23:56:23",47.5,"2012-2013"
"2013-02-20 23:08:02",45,"2012-2013"
"2013-02-20 21:51:41",55,"2012-2013"
"2013-02-20 21:18:05",45,"2012-2013"
"2013-02-20 20:51:41",60,"2012-2013"
"2013-02-20 20:23:49",50,"2012-2013"
"2013-02-20 19:55:18",40,"2012-2013"
"2013-02-20 19:11:44",0,"2012-2013"
"2013-02-19 21:44:49",60,"2012-2013"
"2013-02-19 21:14:32",60,"2012-2013"
"2013-02-19 20:20:32",47.5,"2012-2013"
"2013-02-19 20:01:38",47.5,"2012-2013"
"2013-02-19 19:33:55",47.5,"2012-2013"
"2013-02-19 19:21:27",45,"2012-2013"
"2013-02-19 02:22:28",10,"2012-2013"
"2013-02-19 01:39:00",45,"2012-2013"
"2013-02-19 00:55:08",50,"2012-2013"
"2013-02-19 00:16:47",50,"2012-2013"
"2013-02-18 23:48:12",1,"2012-2013"
"2013-02-18 20:04:09",37.5,"2012-2013"
"2013-02-18 19:50:40",37.5,"2012-2013"
"2013-02-18 19:29:12",0,"2012-2013"
"2013-02-18 02:05:55",10,"2012-2013"
"2013-02-18 01:29:20",10,"2012-2013"
"2013-02-18 00:44:43",30,"2012-2013"
"2013-02-17 23:57:44",35,"2012-2013"
"2013-02-17 23:25:35",40,"2012-2013"
"2013-02-17 22:43:28",40,"2012-2013"
"2013-02-17 21:56:35",30,"2012-2013"
"2013-02-17 21:39:41",40,"2012-2013"
"2013-02-17 21:03:35",45,"2012-2013"
"2013-02-17 20:15:52",45,"2012-2013"
"2013-02-17 19:16:53",35,"2012-2013"
"2013-02-17 19:07:14",20,"2012-2013"
"2013-02-17 01:38:51",35,"2012-2013"
"2013-02-17 01:06:31",40,"2012-2013"
"2013-02-17 00:28:26",50,"2012-2013"
"2013-02-16 23:58:53",60,"2012-2013"
"2013-02-16 23:14:13",60,"2012-2013"
"2013-02-16 22:42:39",60,"2012-2013"
"2013-02-16 22:26:45",55,"2012-2013"
"2013-02-16 21:53:04",45,"2012-2013"
"2013-02-16 21:14:06",35,"2012-2013"
"2013-02-16 20:49:11",30,"2012-2013"
"2013-02-16 19:17:26",35,"2012-2013"
"2013-02-16 01:35:29",40,"2012-2013"
"2013-02-16 00:53:55",50,"2012-2013"
"2013-02-16 00:11:35",50,"2012-2013"
"2013-02-15 23:28:38",50,"2012-2013"
"2013-02-15 22:45:53",40,"2012-2013"
"2013-02-15 21:43:58",15,"2012-2013"
"2013-02-15 21:01:10",15,"2012-2013"
"2013-02-15 20:40:23",20,"2012-2013"
"2013-02-15 20:14:04",30,"2012-2013"
"2013-02-15 19:25:52",35,"2012-2013"
"2013-02-15 19:05:41",17.5,"2012-2013"
"2013-02-15 02:22:23",10,"2012-2013"
"2013-02-15 01:44:06",20,"2012-2013"
"2013-02-15 01:14:44",20,"2012-2013"
"2013-02-15 00:45:45",20,"2012-2013"
"2013-02-15 00:03:30",40,"2012-2013"
"2013-02-14 23:38:55",45,"2012-2013"
"2013-02-14 23:00:57",55,"2012-2013"
"2013-02-14 22:25:06",60,"2012-2013"
"2013-02-14 21:15:14",60,"2012-2013"
"2013-02-14 20:35:38",45,"2012-2013"
"2013-02-14 20:11:23",35,"2012-2013"
"2013-02-14 19:46:06",35,"2012-2013"
"2013-02-14 19:12:40",0,"2012-2013"
"2013-02-14 02:03:59",10,"2012-2013"
"2013-02-14 00:13:19",60,"2012-2013"
"2013-02-13 23:33:15",15,"2012-2013"
"2013-02-13 22:41:37",10,"2012-2013"
"2013-02-13 21:56:19",52.5,"2012-2013"
"2013-02-13 20:27:26",45,"2012-2013"
"2013-02-13 19:54:53",42.5,"2012-2013"
"2013-02-13 19:05:34",0,"2012-2013"
"2013-02-13 01:29:28",10,"2012-2013"
"2013-02-13 01:18:49",30,"2012-2013"
"2013-02-13 00:44:44",40,"2012-2013"
"2013-02-13 00:18:32",47.5,"2012-2013"
"2013-02-12 23:09:36",60,"2012-2013"
"2013-02-12 22:40:43",35,"2012-2013"
"2013-02-12 21:37:07",50,"2012-2013"
"2013-02-12 21:12:23",45,"2012-2013"
"2013-02-12 20:17:00",40,"2012-2013"
"2013-02-12 19:08:02",25,"2012-2013"
"2013-02-12 01:40:23",15,"2012-2013"
"2013-02-12 01:07:31",30,"2012-2013"
"2013-02-12 00:31:40",35,"2012-2013"
"2013-02-11 23:55:51",50,"2012-2013"
"2013-02-11 23:17:50",50,"2012-2013"
"2013-02-11 22:37:13",20,"2012-2013"
"2013-02-11 20:48:26",60,"2012-2013"
"2013-02-11 19:16:19",0,"2012-2013"
"2013-02-11 19:14:32",40,"2012-2013"
"2013-02-11 02:03:52",10,"2012-2013"
"2013-02-11 01:31:34",15,"2012-2013"
"2013-02-11 01:10:25",25,"2012-2013"
"2013-02-11 00:57:53",35,"2012-2013"
"2013-02-11 00:31:24",40,"2012-2013"
"2013-02-11 00:00:42",50,"2012-2013"
"2013-02-10 23:26:29",55,"2012-2013"
"2013-02-10 21:20:51",65,"2012-2013"
"2013-02-10 01:26:27",20,"2012-2013"
"2013-02-10 01:00:09",30,"2012-2013"
"2013-02-10 00:49:41",42.5,"2012-2013"
"2013-02-10 00:33:04",50,"2012-2013"
"2013-02-10 00:10:01",60,"2012-2013"
"2013-02-09 23:27:29",60,"2012-2013"
"2013-02-09 22:26:50",45,"2012-2013"
"2013-02-09 22:21:00",30,"2012-2013"
"2013-02-09 21:48:59",20,"2012-2013"
"2013-02-09 21:30:21",10,"2012-2013"
"2013-02-09 21:02:31",20,"2012-2013"
"2013-02-09 20:19:36",15,"2012-2013"
"2013-02-09 19:41:40",25,"2012-2013"
"2013-02-09 19:07:02",25,"2012-2013"
"2013-02-09 01:06:51",45,"2012-2013"
"2013-02-09 00:23:59",50,"2012-2013"
"2013-02-08 23:53:48",47.5,"2012-2013"
"2013-02-08 23:18:04",10,"2012-2013"
"2013-02-08 22:33:35",10,"2012-2013"
"2013-02-08 21:52:06",45,"2012-2013"
"2013-02-08 21:02:42",42.5,"2012-2013"
"2013-02-08 20:41:52",40,"2012-2013"
"2013-02-08 19:58:01",25,"2012-2013"
"2013-02-08 19:32:08",27.5,"2012-2013"
"2013-02-08 19:04:09",10,"2012-2013"
"2013-02-08 02:07:34",35,"2012-2013"
"2013-02-08 01:02:54",37.5,"2012-2013"
"2013-02-08 00:42:38",45,"2012-2013"
"2013-02-08 00:04:28",60,"2012-2013"
"2013-02-07 23:34:48",60,"2012-2013"
"2013-02-07 23:12:11",60,"2012-2013"
"2013-02-07 20:58:12",55,"2012-2013"
"2013-02-07 20:29:11",57.5,"2012-2013"
"2013-02-07 19:40:47",47.5,"2012-2013"
"2013-02-07 19:07:54",35,"2012-2013"
"2013-02-07 19:06:08",0,"2012-2013"
"2013-02-07 00:56:03",30,"2012-2013"
"2013-02-07 00:30:35",30,"2012-2013"
"2013-02-07 00:02:58",40,"2012-2013"
"2013-02-06 22:34:19",55,"2012-2013"
"2013-02-06 22:03:25",35,"2012-2013"
"2013-02-06 21:23:02",35,"2012-2013"
"2013-02-06 20:45:53",42.5,"2012-2013"
"2013-02-06 20:19:54",45,"2012-2013"
"2013-02-06 19:53:14",37.5,"2012-2013"
"2013-02-06 19:21:02",35,"2012-2013"
"2013-02-06 01:30:37",12.5,"2012-2013"
"2013-02-06 01:09:30",27.5,"2012-2013"
"2013-02-06 00:24:36",50,"2012-2013"
"2013-02-05 23:09:12",10,"2012-2013"
"2013-02-05 22:25:00",40,"2012-2013"
"2013-02-05 21:49:50",50,"2012-2013"
"2013-02-05 20:24:05",45,"2012-2013"
"2013-02-05 19:52:50",45,"2012-2013"
"2013-02-05 19:08:33",40,"2012-2013"
"2013-02-05 19:08:12",40,"2012-2013"
"2013-02-05 18:59:57",0,"2012-2013"
"2013-02-05 02:02:39",30,"2012-2013"
"2013-02-05 01:29:58",30,"2012-2013"
"2013-02-05 00:59:53",37.5,"2012-2013"
"2013-02-05 00:24:36",47.5,"2012-2013"
"2013-02-04 21:37:09",60,"2012-2013"
"2013-02-04 21:01:44",55,"2012-2013"
"2013-02-04 20:29:24",50,"2012-2013"
"2013-02-04 19:57:20",45,"2012-2013"
"2013-02-04 19:16:48",45,"2012-2013"
"2013-02-04 19:06:54",25,"2012-2013"
"2013-02-04 01:59:30",25,"2012-2013"
"2013-02-04 01:26:04",30,"2012-2013"
"2013-02-04 01:08:59",37.5,"2012-2013"
"2013-02-04 00:46:31",52.5,"2012-2013"
"2013-02-03 22:31:55",50,"2012-2013"
"2013-02-03 20:56:11",55,"2012-2013"
"2013-02-03 20:08:24",47.5,"2012-2013"
"2013-02-03 19:24:57",47.5,"2012-2013"
"2013-02-03 01:50:26",30,"2012-2013"
"2013-02-03 01:07:28",45,"2012-2013"
"2013-02-03 00:34:55",60,"2012-2013"
"2013-02-02 23:34:08",60,"2012-2013"
"2013-02-02 23:01:28",60,"2012-2013"
"2013-02-02 22:30:25",50,"2012-2013"
"2013-02-02 22:00:24",45,"2012-2013"
"2013-02-02 21:20:14",37.5,"2012-2013"
"2013-02-02 20:48:45",45,"2012-2013"
"2013-02-02 20:15:55",37.5,"2012-2013"
"2013-02-02 19:32:41",45,"2012-2013"
"2013-02-02 00:56:13",10,"2012-2013"
"2013-02-02 00:05:50",60,"2012-2013"
"2013-02-01 22:59:33",1,"2012-2013"
"2013-02-01 20:54:57",50,"2012-2013"
"2013-02-01 20:30:27",45,"2012-2013"
"2013-02-01 19:59:37",45,"2012-2013"
"2013-02-01 19:23:28",40,"2012-2013"
"2013-02-01 19:14:01",35,"2012-2013"
"2013-02-01 19:07:30",15,"2012-2013"
"2013-02-01 19:06:52",0,"2012-2013"
"2013-02-01 01:38:19",20,"2012-2013"
"2013-02-01 01:11:29",30,"2012-2013"
"2013-02-01 00:43:58",40,"2012-2013"
"2013-02-01 00:06:16",60,"2012-2013"
"2013-01-31 23:02:40",50,"2012-2013"
"2013-01-31 21:52:33",70,"2012-2013"
"2013-01-31 21:31:08",50,"2012-2013"
"2013-01-31 20:37:39",60,"2012-2013"
"2013-01-31 20:03:50",60,"2012-2013"
"2013-01-31 19:41:27",50,"2012-2013"
"2013-01-31 19:11:34",40,"2012-2013"
"2013-01-31 19:02:41",20,"2012-2013"
"2013-01-31 01:59:36",12.5,"2012-2013"
"2013-01-31 01:39:24",25,"2012-2013"
"2013-01-31 00:59:36",45,"2012-2013"
"2013-01-31 00:02:48",5.5,"2012-2013"
"2013-01-30 22:51:19",60,"2012-2013"
"2013-01-30 21:00:38",45,"2012-2013"
"2013-01-30 19:14:43",50,"2012-2013"
"2013-01-30 19:04:47",0,"2012-2013"
"2013-01-30 01:51:33",10,"2012-2013"
"2013-01-30 00:33:06",50,"2012-2013"
"2013-01-30 00:03:49",60,"2012-2013"
"2013-01-29 23:24:53",60,"2012-2013"
"2013-01-29 22:11:08",50,"2012-2013"
"2013-01-29 21:41:34",47.5,"2012-2013"
"2013-01-29 21:02:21",50,"2012-2013"
"2013-01-29 20:01:43",50,"2012-2013"
"2013-01-29 19:23:22",0,"2012-2013"
"2013-01-29 02:08:33",10,"2012-2013"
"2013-01-29 00:52:51",40,"2012-2013"
"2013-01-29 00:11:32",50,"2012-2013"
"2013-01-28 23:59:26",40,"2012-2013"
"2013-01-28 21:30:45",15,"2012-2013"
"2013-01-28 20:58:26",20,"2012-2013"
"2013-01-28 20:36:17",22.5,"2012-2013"
"2013-01-28 19:58:13",30,"2012-2013"
"2013-01-28 19:27:47",35,"2012-2013"
"2013-01-28 19:09:25",0,"2012-2013"
"2013-01-28 01:56:20",12.5,"2012-2013"
"2013-01-28 01:06:54",37.5,"2012-2013"
"2013-01-27 21:52:03",40,"2012-2013"
"2013-01-27 21:08:32",55,"2012-2013"
"2013-01-27 19:05:40",0,"2012-2013"
"2013-01-27 01:31:25",35,"2012-2013"
"2013-01-27 01:07:58",45,"2012-2013"
"2013-01-27 00:20:36",40,"2012-2013"
"2013-01-27 00:19:55",50,"2012-2013"
"2013-01-26 23:38:05",25.5,"2012-2013"
"2013-01-26 22:59:40",40,"2012-2013"
"2013-01-26 22:02:25",10,"2012-2013"
"2013-01-26 21:53:16",55,"2012-2013"
"2013-01-26 21:07:19",45,"2012-2013"
"2013-01-26 20:52:53",35,"2012-2013"
"2013-01-26 19:57:35",30,"2012-2013"
"2013-01-26 19:36:42",40,"2012-2013"
"2013-01-26 19:11:34",20,"2012-2013"
"2013-01-26 19:00:50",10,"2012-2013"
"2013-01-26 00:41:37",35,"2012-2013"
"2013-01-25 23:50:03",30,"2012-2013"
"2013-01-25 23:13:00",37.5,"2012-2013"
"2013-01-25 21:44:33",45,"2012-2013"
"2013-01-25 21:24:06",40,"2012-2013"
"2013-01-25 20:51:47",15,"2012-2013"
"2013-01-25 20:21:01",25,"2012-2013"
"2013-01-25 19:44:15",45,"2012-2013"
"2013-01-25 19:18:27",47.5,"2012-2013"
"2013-01-25 02:10:07",15,"2012-2013"
"2013-01-25 00:59:21",42.5,"2012-2013"
"2013-01-25 00:01:32",45,"2012-2013"
"2013-01-24 22:50:52",60,"2012-2013"
"2013-01-24 22:18:37",60,"2012-2013"
"2013-01-24 21:24:04",55,"2012-2013"
"2013-01-24 20:44:16",50,"2012-2013"
"2013-01-24 19:55:46",45,"2012-2013"
"2013-01-24 19:22:38",45,"2012-2013"
"2013-01-24 19:06:09",0,"2012-2013"
"2013-01-24 01:17:17",17.5,"2012-2013"
"2013-01-24 00:39:48",37.5,"2012-2013"
"2013-01-23 23:56:46",50,"2012-2013"
"2013-01-23 21:08:12",50,"2012-2013"
"2013-01-23 20:21:25",50,"2012-2013"
"2013-01-23 19:34:15",40,"2012-2013"
"2013-01-23 19:16:42",47.5,"2012-2013"
"2013-01-23 18:59:58",0,"2012-2013"
"2013-01-23 00:48:42",27.5,"2012-2013"
"2013-01-23 00:14:14",35,"2012-2013"
"2013-01-22 23:34:06",37.5,"2012-2013"
"2013-01-22 22:49:44",55,"2012-2013"
"2013-01-22 21:33:41",45,"2012-2013"
"2013-01-22 21:00:26",27.5,"2012-2013"
"2013-01-22 20:00:06",30,"2012-2013"
"2013-01-22 19:30:55",45,"2012-2013"
"2013-01-22 19:13:00",27.5,"2012-2013"
"2013-01-22 01:53:17",25,"2012-2013"
"2013-01-22 01:33:31",30,"2012-2013"
"2013-01-22 01:01:34",45,"2012-2013"
"2013-01-21 23:56:29",60,"2012-2013"
"2013-01-21 23:31:49",55,"2012-2013"
"2013-01-21 22:31:36",60,"2012-2013"
"2013-01-21 21:52:58",60,"2012-2013"
"2013-01-21 21:08:37",60,"2012-2013"
"2013-01-21 20:42:40",50,"2012-2013"
"2013-01-21 20:02:21",60,"2012-2013"
"2013-01-21 19:07:43",0,"2012-2013"
"2013-01-21 01:59:12",30,"2012-2013"
"2013-01-21 01:24:30",45,"2012-2013"
"2013-01-20 20:51:04",60,"2012-2013"
"2013-01-20 20:42:28",60,"2012-2013"
"2013-01-20 20:14:19",60,"2012-2013"
"2013-01-20 20:01:56",42.5,"2012-2013"
"2013-01-20 19:19:47",40,"2012-2013"
"2013-01-20 01:24:05",45,"2012-2013"
"2013-01-20 00:51:06",50,"2012-2013"
"2013-01-19 23:35:24",1,"2012-2013"
"2013-01-19 23:05:51",10,"2012-2013"
"2013-01-19 21:59:31",40,"2012-2013"
"2013-01-19 21:04:19",35,"2012-2013"
"2013-01-19 20:28:48",40,"2012-2013"
"2013-01-19 20:00:22",30,"2012-2013"
"2013-01-19 19:41:11",27.5,"2012-2013"
"2013-01-19 19:17:23",40,"2012-2013"
"2013-01-19 19:05:35",25,"2012-2013"
"2013-01-19 19:00:39",10,"2012-2013"
"2013-01-19 01:39:05",30,"2012-2013"
"2013-01-19 00:54:06",45,"2012-2013"
"2013-01-19 00:17:28",45,"2012-2013"
"2013-01-19 00:09:56",50,"2012-2013"
"2013-01-18 23:42:28",45,"2012-2013"
"2013-01-18 23:02:03",40,"2012-2013"
"2013-01-18 21:36:16",60,"2012-2013"
"2013-01-18 20:43:50",45,"2012-2013"
"2013-01-18 20:15:25",50,"2012-2013"
"2013-01-18 19:35:42",45,"2012-2013"
"2013-01-18 19:10:56",25,"2012-2013"
"2013-01-18 02:02:01",10,"2012-2013"
"2013-01-18 01:41:55",20,"2012-2013"
"2013-01-17 22:16:59",60,"2012-2013"
"2013-01-17 21:39:58",60,"2012-2013"
"2013-01-17 21:16:49",45,"2012-2013"
"2013-01-17 20:32:06",45,"2012-2013"
"2013-01-17 19:58:10",35,"2012-2013"
"2013-01-17 19:36:57",35,"2012-2013"
"2013-01-17 19:06:41",25,"2012-2013"
"2013-01-17 01:37:49",12.5,"2012-2013"
"2013-01-17 01:10:29",25,"2012-2013"
"2013-01-17 00:52:31",40,"2012-2013"
"2013-01-16 23:44:50",5,"2012-2013"
"2013-01-16 21:21:20",10,"2012-2013"
"2013-01-16 20:59:53",45,"2012-2013"
"2013-01-16 20:32:36",50,"2012-2013"
"2013-01-16 19:37:50",45,"2012-2013"
"2013-01-16 19:33:09",37.5,"2012-2013"
"2013-01-16 19:05:20",20,"2012-2013"
"2013-01-16 02:13:32",10,"2012-2013"
"2013-01-16 01:32:00",15,"2012-2013"
"2013-01-16 01:16:02",27.5,"2012-2013"
"2013-01-16 00:48:14",40,"2012-2013"
"2013-01-16 00:35:19",50,"2012-2013"
"2013-01-15 23:55:23",60,"2012-2013"
"2013-01-15 23:18:26",60,"2012-2013"
"2013-01-15 22:12:58",60,"2012-2013"
"2013-01-15 21:42:16",60,"2012-2013"
"2013-01-15 21:09:11",60,"2012-2013"
"2013-01-15 20:44:07",42.5,"2012-2013"
"2013-01-15 20:06:25",50,"2012-2013"
"2013-01-15 19:40:46",47.5,"2012-2013"
"2013-01-15 19:15:36",35,"2012-2013"
"2013-01-15 02:01:03",10,"2012-2013"
"2013-01-15 01:24:08",10,"2012-2013"
"2013-01-15 00:57:54",40,"2012-2013"
"2013-01-14 23:57:58",60,"2012-2013"
"2013-01-14 21:30:54",40,"2012-2013"
"2013-01-14 19:44:05",30,"2012-2013"
"2013-01-14 19:12:10",0,"2012-2013"
"2013-01-14 01:47:27",17.5,"2012-2013"
"2013-01-14 00:46:07",42.5,"2012-2013"
"2013-01-14 00:10:46",47.5,"2012-2013"
"2013-01-13 23:34:23",35,"2012-2013"
"2013-01-13 23:09:34",42.5,"2012-2013"
"2013-01-13 22:37:01",45,"2012-2013"
"2013-01-13 22:10:55",35,"2012-2013"
"2013-01-13 21:42:13",20,"2012-2013"
"2013-01-13 20:44:46",32.5,"2012-2013"
"2013-01-13 19:28:18",40,"2012-2013"
"2013-01-13 01:38:58",45,"2012-2013"
"2013-01-13 00:43:28",60,"2012-2013"
"2013-01-12 23:45:35",60,"2012-2013"
"2013-01-12 23:21:21",60,"2012-2013"
"2013-01-12 22:52:11",60,"2012-2013"
"2013-01-12 22:20:34",50,"2012-2013"
"2013-01-12 21:44:11",50,"2012-2013"
"2013-01-12 21:15:52",30,"2012-2013"
"2013-01-12 20:43:03",17.5,"2012-2013"
"2013-01-12 20:07:58",10,"2012-2013"
"2013-01-12 19:42:59",20,"2012-2013"
"2013-01-12 19:06:14",0,"2012-2013"
"2013-01-12 01:41:09",35,"2012-2013"
"2013-01-12 01:04:46",40,"2012-2013"
"2013-01-12 00:24:13",40,"2012-2013"
"2013-01-11 23:54:11",30,"2012-2013"
"2013-01-11 23:24:18",45,"2012-2013"
"2013-01-11 22:34:27",45,"2012-2013"
"2013-01-11 22:12:17",25,"2012-2013"
"2013-01-11 21:28:47",12.5,"2012-2013"
"2013-01-11 21:02:58",20,"2012-2013"
"2013-01-11 20:25:11",15,"2012-2013"
"2013-01-11 19:49:52",20,"2012-2013"
"2013-01-11 19:19:49",0,"2012-2013"
"2013-01-11 01:49:48",10,"2012-2013"
"2013-01-11 00:49:26",40,"2012-2013"
"2013-01-10 22:44:11",55,"2012-2013"
"2013-01-10 22:11:36",47.5,"2012-2013"
"2013-01-10 21:38:28",40,"2012-2013"
"2013-01-10 21:03:15",35,"2012-2013"
"2013-01-10 20:41:08",20,"2012-2013"
"2013-01-10 20:01:56",15,"2012-2013"
"2013-01-10 19:03:32",20,"2012-2013"
"2013-01-10 01:44:17",10,"2012-2013"
"2013-01-09 22:35:47",45,"2012-2013"
"2013-01-09 21:37:40",10,"2012-2013"
"2013-01-09 20:58:41",60,"2012-2013"
"2013-01-09 20:27:55",40,"2012-2013"
"2013-01-09 20:03:27",50,"2012-2013"
"2013-01-09 19:24:44",40,"2012-2013"
"2013-01-09 19:05:13",17.5,"2012-2013"
"2013-01-09 02:04:07",10,"2012-2013"
"2013-01-09 00:29:39",10,"2012-2013"
"2013-01-08 23:59:05",20,"2012-2013"
"2013-01-08 23:07:31",42.5,"2012-2013"
"2013-01-08 22:01:34",37.5,"2012-2013"
"2013-01-08 21:07:57",47.5,"2012-2013"
"2013-01-08 20:29:50",55,"2012-2013"
